,geoid,year_x,NAME_x,B01001_001E_x,B19013_001E_x,B25077_001E_x,B03002_003E_x,B03002_004E_x,B02001_004E_x,B03002_006E_x,B03002_007E_x,B03002_008E_x,B03002_009E_x,B03002_012E_x,B15002_032E_x,B15002_015E_x,state_x,county_x,tract_x,25_and_bachelors_x,percentage_of_bachelors_x,year_y,NAME_y,B01001_001E_y,B19013_001E_y,B25077_001E_y,B03002_003E_y,B03002_004E_y,B02001_004E_y,B03002_006E_y,B03002_007E_y,B03002_008E_y,B03002_009E_y,B03002_012E_y,B15002_032E_y,B15002_015E_y,state_y,county_y,tract_y,25_and_bachelors_y,percentage_of_bachelors_y,ed_chng,home_pct_change,has>500_start,has>500_end,median40start,median40income,ed_chng_upper_third,median_home_higher,median_home_topthird,eligible,gentrified
3472,36085032300,2018,"Census Tract 323, Richmond County, New York",1138.0,71250.0,270200.0,174.0,580.0,0.0,7.0,0.0,9.0,6.0,362.0,86.0,15.0,36,85,32300,101.0,0.08875219683655536,2009,"Census Tract 323, Richmond County, New York",1303.0,42450.0,305900.0,196.0,452.0,0.0,270.0,0.0,41.0,25.0,319.0,76.0,76.0,36,85,32300,152.0,0.11665387567152724,-0.027901678834971883,-0.3245854922279793,True,True,True,True,False,False,False,True,False
3473,36085004000,2018,"Census Tract 40, Richmond County, New York",12897.0,33978.0,377400.0,1007.0,5313.0,0.0,1637.0,0.0,19.0,216.0,4705.0,742.0,568.0,36,85,4000,1310.0,0.10157400945956424,2009,"Census Tract 40, Richmond County, New York",13947.0,32372.0,326100.0,1484.0,6824.0,90.0,2015.0,0.0,0.0,52.0,3482.0,767.0,546.0,36,85,4000,1313.0,0.09414210941421094,0.007431900045353296,-0.010961844197138314,True,True,True,True,False,False,True,True,False
3475,36085013302,2018,"Census Tract 133.02, Richmond County, New York",2985.0,43021.0,359000.0,292.0,1181.0,0.0,146.0,0.0,0.0,92.0,1274.0,125.0,24.0,36,85,13302,149.0,0.049916247906197656,2009,"Census Tract 133.02, Richmond County, New York",3338.0,53816.0,400000.0,616.0,1297.0,0.0,69.0,0.0,14.0,28.0,1314.0,69.0,61.0,36,85,13302,130.0,0.03894547633313361,0.010970771573064045,-0.30362116991643456,True,True,True,True,False,False,False,True,False
3480,36085027702,2018,"Census Tract 277.02, Richmond County, New York",6913.0,76853.0,334000.0,4378.0,97.0,62.0,1120.0,0.0,0.0,0.0,1279.0,445.0,556.0,36,85,27702,1001.0,0.14479965282800522,2009,"Census Tract 277.02, Richmond County, New York",6910.0,57042.0,275700.0,4389.0,756.0,44.0,1045.0,0.0,0.0,0.0,720.0,522.0,412.0,36,85,27702,934.0,0.13516642547033286,0.009633227357672358,0.034224550898203594,True,True,True,True,False,True,True,True,False
3485,36085002900,2018,"Census Tract 29, Richmond County, New York",4674.0,23657.0,332900.0,367.0,2124.0,0.0,145.0,0.0,0.0,27.0,2011.0,183.0,173.0,36,85,2900,356.0,0.07616602481814291,2009,"Census Tract 29, Richmond County, New York",5484.0,30046.0,347400.0,298.0,2908.0,26.0,315.0,0.0,9.0,54.0,1884.0,197.0,193.0,36,85,2900,390.0,0.0711159737417943,0.005050051076348608,-0.22096124962451186,True,True,True,True,False,False,False,True,False
3495,36085001100,2018,"Census Tract 11, Richmond County, New York",3402.0,45359.0,328600.0,555.0,1188.0,0.0,65.0,0.0,58.0,155.0,1381.0,169.0,303.0,36,85,1100,472.0,0.1387419165196943,2009,"Census Tract 11, Richmond County, New York",3765.0,41557.0,281300.0,983.0,1075.0,0.0,176.0,0.0,0.0,50.0,1481.0,191.0,111.0,36,85,1100,302.0,0.0802124833997344,0.05852943311995991,-0.001585514303104078,True,True,True,True,True,False,True,True,False
3496,36085007700,2018,"Census Tract 77, Richmond County, New York",1356.0,54138.0,331300.0,149.0,513.0,0.0,67.0,0.0,10.0,23.0,594.0,68.0,48.0,36,85,7700,116.0,0.0855457227138643,2009,"Census Tract 77, Richmond County, New York",1954.0,54420.0,342400.0,194.0,1065.0,0.0,77.0,0.0,0.0,0.0,618.0,70.0,38.0,36,85,7700,108.0,0.05527123848515865,0.030274484228705656,-0.2092001207364926,True,True,True,True,False,False,False,True,False
3498,36085031901,2018,"Census Tract 319.01, Richmond County, New York",2725.0,9939.0,303200.0,221.0,1435.0,0.0,156.0,0.0,0.0,0.0,913.0,85.0,70.0,36,85,31901,155.0,0.05688073394495413,2009,"Census Tract 319.01, Richmond County, New York",3473.0,36940.0,313500.0,320.0,1582.0,23.0,124.0,0.0,0.0,326.0,1098.0,153.0,30.0,36,85,31901,183.0,0.05269219694788367,0.0041885369970704606,-0.20974604221635884,True,True,True,True,False,False,False,True,False
3513,36085011401,2018,"Census Tract 114.01, Richmond County, New York",2913.0,41818.0,429000.0,1359.0,442.0,0.0,239.0,0.0,0.0,210.0,663.0,165.0,81.0,36,85,11401,246.0,0.08444902162718847,2009,"Census Tract 114.01, Richmond County, New York",3070.0,44090.0,410100.0,2111.0,352.0,0.0,142.0,0.0,0.0,0.0,465.0,313.0,102.0,36,85,11401,415.0,0.13517915309446255,-0.05073013146727408,-0.11845454545454531,True,True,True,True,False,False,False,True,False
3520,36087010703,2018,"Census Tract 107.03, Rockland County, New York",3725.0,64188.0,305900.0,676.0,253.0,0.0,53.0,0.0,0.0,31.0,2712.0,149.0,221.0,36,87,10703,370.0,0.09932885906040269,2009,"Census Tract 107.03, Rockland County, New York",2904.0,34792.0,368600.0,685.0,519.0,0.0,11.0,0.0,0.0,6.0,1683.0,116.0,97.0,36,87,10703,213.0,0.07334710743801653,0.025981751622386154,-0.4098136645962733,True,True,True,True,False,False,False,True,False
3524,36087010602,2018,"Census Tract 106.02, Rockland County, New York",6672.0,53669.0,242300.0,1583.0,832.0,73.0,344.0,0.0,121.0,63.0,3686.0,283.0,153.0,36,87,10602,436.0,0.06534772182254196,2009,"Census Tract 106.02, Rockland County, New York",6291.0,52465.0,335300.0,2766.0,1253.0,39.0,165.0,0.0,18.0,0.0,2050.0,307.0,167.0,36,87,10602,474.0,0.07534573199809251,-0.009998010175550548,-0.6190713990920347,True,True,True,True,False,False,False,True,False
3528,36087012102,2018,"Census Tract 121.02, Rockland County, New York",9533.0,25051.0,601400.0,9199.0,105.0,0.0,0.0,0.0,0.0,4.0,225.0,44.0,83.0,36,87,12102,127.0,0.013322144130913668,2009,"Census Tract 121.02, Rockland County, New York",4846.0,22361.0,395600.0,4570.0,196.0,0.0,0.0,0.0,17.0,0.0,63.0,28.0,45.0,36,87,12102,73.0,0.015063970284770946,-0.0017418261538572778,0.2303757898237446,True,True,True,True,False,True,True,True,False
3549,36087012202,2018,"Census Tract 122.02, Rockland County, New York",6373.0,45773.0,110400.0,427.0,3882.0,0.0,304.0,0.0,79.0,106.0,1575.0,290.0,190.0,36,87,12202,480.0,0.07531774674407657,2009,"Census Tract 122.02, Rockland County, New York",5410.0,40357.0,209100.0,445.0,3510.0,0.0,456.0,0.0,71.0,105.0,823.0,196.0,304.0,36,87,12202,500.0,0.09242144177449169,-0.017103695030415117,-1.2160054347826084,True,True,True,True,False,False,False,True,False
3569,36087010702,2018,"Census Tract 107.02, Rockland County, New York",3689.0,48136.0,241300.0,309.0,95.0,0.0,80.0,0.0,0.0,0.0,3205.0,128.0,80.0,36,87,10702,208.0,0.0563838438601247,2009,"Census Tract 107.02, Rockland County, New York",3844.0,42883.0,364300.0,395.0,292.0,0.0,0.0,0.0,0.0,56.0,3101.0,55.0,76.0,36,87,10702,131.0,0.034079084287200835,0.02230475957292386,-0.7663945296311645,True,True,True,True,False,False,False,True,False
3624,36103158502,2018,"Census Tract 1585.02, Suffolk County, New York",3585.0,52550.0,350400.0,3001.0,54.0,0.0,48.0,0.0,0.0,56.0,426.0,183.0,146.0,36,103,158502,329.0,0.09177126917712691,2009,"Census Tract 1585.02, Suffolk County, New York",4071.0,42284.0,376500.0,3562.0,102.0,0.0,145.0,0.0,0.0,0.0,262.0,73.0,157.0,36,103,158502,230.0,0.05649717514124294,0.035274094035883975,-0.2571489726027397,True,True,True,True,True,False,False,True,False
3644,36103111002,2018,"Census Tract 1110.02, Suffolk County, New York",5592.0,64619.0,346100.0,1993.0,470.0,0.0,105.0,0.0,222.0,54.0,2748.0,315.0,289.0,36,103,111002,604.0,0.10801144492131616,2009,"Census Tract 1110.02, Suffolk County, New York",4352.0,55968.0,384300.0,1781.0,602.0,0.0,0.0,0.0,0.0,180.0,1789.0,166.0,223.0,36,103,111002,389.0,0.08938419117647059,0.01862725374484557,-0.2991360878358856,True,True,True,True,False,False,False,True,False
3699,36103122501,2018,"Census Tract 1225.01, Suffolk County, New York",4593.0,40625.0,225700.0,178.0,2677.0,46.0,50.0,0.0,20.0,101.0,1521.0,121.0,117.0,36,103,122501,238.0,0.051817983888526015,2009,"Census Tract 1225.01, Suffolk County, New York",3671.0,43450.0,278000.0,26.0,2714.0,0.0,0.0,0.0,5.0,137.0,789.0,22.0,33.0,36,103,122501,55.0,0.014982293652955598,0.036835690235570415,-0.441116526362428,True,True,True,True,True,False,False,True,False
3703,36103123301,2018,"Census Tract 1233.01, Suffolk County, New York",7690.0,68409.0,249800.0,507.0,4085.0,0.0,73.0,0.0,0.0,141.0,2884.0,304.0,173.0,36,103,123301,477.0,0.06202860858257477,2009,"Census Tract 1233.01, Suffolk County, New York",8001.0,55194.0,317300.0,1298.0,4331.0,108.0,159.0,0.0,0.0,144.0,1961.0,304.0,273.0,36,103,123301,577.0,0.07211598550181228,-0.010087376919237508,-0.4861529223378703,True,True,True,True,False,False,False,True,False
3789,36103159105,2018,"Census Tract 1591.05, Suffolk County, New York",7289.0,83542.0,326200.0,4862.0,209.0,0.0,214.0,0.0,0.0,149.0,1855.0,340.0,433.0,36,103,159105,773.0,0.10605021264919742,2009,"Census Tract 1591.05, Suffolk County, New York",7291.0,57003.0,369700.0,5793.0,198.0,0.0,199.0,0.0,0.0,67.0,1034.0,252.0,292.0,36,103,159105,544.0,0.07461253600329174,0.03143767664590569,-0.326023911710607,True,True,True,True,False,False,False,True,False
3840,36103122406,2018,"Census Tract 1224.06, Suffolk County, New York",5341.0,69457.0,257300.0,105.0,3178.0,56.0,24.0,0.0,112.0,119.0,1747.0,167.0,181.0,36,103,122406,348.0,0.06515633776446358,2009,"Census Tract 1224.06, Suffolk County, New York",5196.0,51958.0,315500.0,110.0,3457.0,0.0,0.0,0.0,0.0,249.0,1380.0,190.0,158.0,36,103,122406,348.0,0.06697459584295612,-0.001818258078492535,-0.4346482705013603,True,True,True,True,False,False,False,True,False
3853,36103146105,2018,"Census Tract 1461.05, Suffolk County, New York",6657.0,75100.0,278000.0,1232.0,669.0,0.0,156.0,0.0,0.0,0.0,4600.0,182.0,138.0,36,103,146105,320.0,0.04806970106654649,2009,"Census Tract 1461.05, Suffolk County, New York",6280.0,55000.0,349300.0,961.0,1141.0,36.0,46.0,0.0,0.0,116.0,3980.0,121.0,66.0,36,103,146105,187.0,0.029777070063694268,0.018292631002852222,-0.4700755395683453,True,True,True,True,False,False,False,True,False
3856,36103146300,2018,"Census Tract 1463, Suffolk County, New York",2172.0,61600.0,277200.0,1248.0,514.0,13.0,54.0,0.0,28.0,67.0,260.0,96.0,160.0,36,103,146300,256.0,0.11786372007366483,2009,"Census Tract 1463, Suffolk County, New York",1899.0,50500.0,338500.0,1189.0,336.0,0.0,57.0,0.0,24.0,28.0,265.0,184.0,128.0,36,103,146300,312.0,0.16429699842022116,-0.046433278346556334,-0.42873376623376624,True,True,True,True,False,False,False,True,False
3859,36103147200,2018,"Census Tract 1472, Suffolk County, New York",6788.0,68312.0,313600.0,2862.0,1004.0,0.0,127.0,0.0,20.0,121.0,2654.0,506.0,581.0,36,103,147200,1087.0,0.1601355332940483,2009,"Census Tract 1472, Suffolk County, New York",6115.0,51641.0,374300.0,3381.0,851.0,0.0,614.0,0.0,0.0,169.0,1100.0,334.0,397.0,36,103,147200,731.0,0.11954210956663941,0.0405934237274089,-0.39646364795918365,True,True,True,True,True,False,False,True,False
3874,36119009300,2018,"Census Tract 93, Westchester County, New York",3267.0,30757.0,1084300.0,761.0,509.0,22.0,506.0,0.0,0.0,0.0,1491.0,230.0,158.0,36,119,9300,388.0,0.11876339149066421,2009,"Census Tract 93, Westchester County, New York",2484.0,28454.0,361800.0,674.0,932.0,2.0,171.0,0.0,0.0,0.0,705.0,100.0,149.0,36,119,9300,249.0,0.10024154589371981,0.018521845596944406,0.6096043530388269,True,True,True,True,False,True,True,True,False
3892,36119000600,2018,"Census Tract 6, Westchester County, New York",7012.0,37153.0,256400.0,1036.0,1824.0,50.0,226.0,0.0,59.0,6.0,3861.0,431.0,363.0,36,119,600,794.0,0.1132344552196235,2009,"Census Tract 6, Westchester County, New York",6921.0,32011.0,244300.0,1377.0,2775.0,0.0,12.0,11.0,83.0,51.0,2612.0,194.0,130.0,36,119,600,324.0,0.04681404421326398,0.06642041100635951,-0.11478549141965678,True,True,True,True,True,False,False,True,False
3894,36119000203,2018,"Census Tract 2.03, Westchester County, New York",3207.0,53454.0,146200.0,1062.0,348.0,8.0,68.0,0.0,0.0,0.0,1729.0,287.0,201.0,36,119,203,488.0,0.15216713439351418,2009,"Census Tract 2.03, Westchester County, New York",3536.0,46528.0,179400.0,1311.0,214.0,0.0,357.0,0.0,30.0,0.0,1624.0,298.0,124.0,36,119,203,422.0,0.11934389140271494,0.03282324299079924,-0.43569083447332424,True,True,True,True,False,False,False,True,False
3899,36119005702,2018,"Census Tract 57.02, Westchester County, New York",3211.0,69135.0,172100.0,1552.0,439.0,0.0,116.0,0.0,0.0,30.0,1074.0,402.0,239.0,36,119,5702,641.0,0.19962628464652757,2009,"Census Tract 57.02, Westchester County, New York",3398.0,49434.0,170900.0,1705.0,529.0,13.0,146.0,0.0,9.0,67.0,942.0,314.0,131.0,36,119,5702,445.0,0.1309593878752207,0.06866689677130686,-0.16184195235328297,True,True,True,True,True,False,False,True,False
3902,36119008100,2018,"Census Tract 81, Westchester County, New York",4351.0,75417.0,366400.0,1518.0,108.0,0.0,14.0,12.0,0.0,0.0,2699.0,286.0,291.0,36,119,8100,577.0,0.13261319236957023,2009,"Census Tract 81, Westchester County, New York",4471.0,55429.0,368400.0,2124.0,202.0,0.0,20.0,0.0,59.0,0.0,2066.0,296.0,277.0,36,119,8100,573.0,0.12815924849027063,0.004453943879299593,-0.17638646288209606,True,True,True,True,False,False,False,True,False
3936,36119013301,2018,"Census Tract 133.01, Westchester County, New York",3042.0,43462.0,317200.0,443.0,642.0,104.0,40.0,0.0,0.0,63.0,1854.0,152.0,139.0,36,119,13301,291.0,0.09566074950690336,2009,"Census Tract 133.01, Westchester County, New York",2506.0,52981.0,360400.0,683.0,626.0,0.0,0.0,0.0,39.0,53.0,1105.0,130.0,89.0,36,119,13301,219.0,0.087390263367917,0.008270486138986358,-0.32934426229508196,True,True,True,True,False,False,False,True,False
3943,36119001101,2018,"Census Tract 11.01, Westchester County, New York",3409.0,29157.0,304500.0,276.0,367.0,0.0,29.0,0.0,0.0,13.0,2724.0,0.0,29.0,36,119,1101,29.0,0.008506893517160458,2009,"Census Tract 11.01, Westchester County, New York",3443.0,40938.0,265400.0,766.0,819.0,11.0,182.0,0.0,15.0,0.0,1661.0,131.0,50.0,36,119,1101,181.0,0.05257043276212605,-0.04406353924496559,-0.019763546798029556,True,True,True,True,False,False,True,True,False
3944,36119001303,2018,"Census Tract 13.03, Westchester County, New York",7547.0,46829.0,379400.0,720.0,1063.0,21.0,764.0,0.0,0.0,114.0,4886.0,285.0,193.0,36,119,1303,478.0,0.06333642506956406,2009,"Census Tract 13.03, Westchester County, New York",6850.0,38188.0,380400.0,1563.0,1398.0,19.0,245.0,0.0,197.0,13.0,3434.0,301.0,154.0,36,119,1303,455.0,0.06642335766423357,-0.0030869325946695086,-0.17308381655245123,True,True,True,True,False,False,False,True,False
3969,36119000202,2018,"Census Tract 2.02, Westchester County, New York",4164.0,65287.0,414600.0,1185.0,918.0,0.0,187.0,0.0,0.0,107.0,1767.0,131.0,225.0,36,119,202,356.0,0.08549471661863593,2009,"Census Tract 2.02, Westchester County, New York",3241.0,52168.0,174800.0,1306.0,483.0,0.0,140.0,0.0,0.0,60.0,1252.0,202.0,92.0,36,119,202,294.0,0.09071274298056156,-0.005218026361925629,0.5067149059334298,True,True,True,True,False,True,True,True,False
3981,36119000401,2018,"Census Tract 4.01, Westchester County, New York",3925.0,50714.0,287500.0,566.0,1400.0,36.0,307.0,18.0,0.0,0.0,1598.0,203.0,216.0,36,119,401,419.0,0.1067515923566879,2009,"Census Tract 4.01, Westchester County, New York",3899.0,32394.0,395100.0,258.0,1821.0,10.0,7.0,0.0,0.0,0.0,1803.0,99.0,116.0,36,119,401,215.0,0.055142344190818156,0.05160924816586974,-0.6078852173913043,True,True,True,True,True,False,False,True,False
3982,36119000402,2018,"Census Tract 4.02, Westchester County, New York",5229.0,46702.0,162800.0,302.0,2912.0,0.0,395.0,41.0,13.0,20.0,1546.0,175.0,230.0,36,119,402,405.0,0.0774526678141136,2009,"Census Tract 4.02, Westchester County, New York",5898.0,38912.0,173100.0,615.0,3494.0,0.0,0.0,0.0,0.0,72.0,1717.0,239.0,264.0,36,119,402,503.0,0.0852831468294337,-0.007830479015320108,-0.2440233415233415,True,True,True,True,False,False,False,True,False
3990,36119003800,2018,"Census Tract 38, Westchester County, New York",2747.0,60040.0,179500.0,1185.0,736.0,7.0,134.0,0.0,0.0,38.0,647.0,277.0,132.0,36,119,3800,409.0,0.1488896978522024,2009,"Census Tract 38, Westchester County, New York",3517.0,48333.0,160600.0,1775.0,546.0,0.0,79.0,0.0,0.0,37.0,1080.0,383.0,272.0,36,119,3800,655.0,0.18623827125390957,-0.037348573401707164,-0.04680779944289694,True,True,True,True,False,False,True,True,False
4012,36119014200,2018,"Census Tract 142, Westchester County, New York",3374.0,51589.0,297300.0,1069.0,653.0,28.0,8.0,0.0,0.0,107.0,1537.0,174.0,137.0,36,119,14200,311.0,0.09217545939537641,2009,"Census Tract 142, Westchester County, New York",3595.0,57500.0,313500.0,1367.0,578.0,10.0,113.0,0.0,0.0,55.0,1482.0,70.0,150.0,36,119,14200,220.0,0.061196105702364396,0.030979353693012017,-0.23375378405650857,True,True,True,True,False,False,False,True,False
4013,36119014300,2018,"Census Tract 143, Westchester County, New York",4232.0,33947.0,240000.0,609.0,1103.0,0.0,39.0,0.0,0.0,238.0,2243.0,145.0,64.0,36,119,14300,209.0,0.04938563327032136,2009,"Census Tract 143, Westchester County, New York",3813.0,32930.0,332400.0,438.0,793.0,0.0,66.0,0.0,21.0,22.0,2473.0,65.0,83.0,36,119,14300,148.0,0.03881458169420404,0.010571051576117318,-0.62045,True,True,True,True,False,False,False,True,False
4017,36119001302,2018,"Census Tract 13.02, Westchester County, New York",3927.0,36981.0,336800.0,642.0,410.0,0.0,282.0,0.0,0.0,0.0,2593.0,244.0,154.0,36,119,1302,398.0,0.10134963076139547,2009,"Census Tract 13.02, Westchester County, New York",3859.0,34773.0,363500.0,721.0,559.0,89.0,177.0,0.0,29.0,18.0,2266.0,164.0,83.0,36,119,1302,247.0,0.06400621922777922,0.037343411533616255,-0.2627523752969121,True,True,True,True,True,False,False,True,False
4019,36119002106,2018,"Census Tract 21.06, Westchester County, New York",2619.0,75474.0,350000.0,419.0,814.0,7.0,773.0,0.0,15.0,33.0,565.0,280.0,219.0,36,119,2106,499.0,0.1905307369224895,2009,"Census Tract 21.06, Westchester County, New York",2627.0,51250.0,399000.0,787.0,387.0,0.0,742.0,0.0,302.0,0.0,409.0,173.0,239.0,36,119,2106,412.0,0.1568328892272554,0.033697847695234096,-0.3338,True,True,True,True,False,False,False,True,False
4024,36119005901,2018,"Census Tract 59.01, Westchester County, New York",4812.0,58927.0,174500.0,1584.0,765.0,2.0,416.0,0.0,58.0,101.0,1886.0,433.0,251.0,36,119,5901,684.0,0.14214463840399003,2009,"Census Tract 59.01, Westchester County, New York",3700.0,38676.0,295200.0,1546.0,532.0,0.0,200.0,0.0,41.0,0.0,1381.0,264.0,88.0,36,119,5901,352.0,0.09513513513513513,0.04700950326885489,-0.9792779369627507,True,True,True,True,True,False,False,True,False
4035,36119002700,2018,"Census Tract 27, Westchester County, New York",4181.0,52560.0,313700.0,42.0,3479.0,0.0,0.0,0.0,136.0,9.0,515.0,124.0,89.0,36,119,2700,213.0,0.050944750059794305,2009,"Census Tract 27, Westchester County, New York",3399.0,50272.0,411200.0,0.0,3356.0,0.0,0.0,0.0,0.0,0.0,43.0,120.0,10.0,36,119,2700,130.0,0.03824654310091203,0.012698206958882276,-0.5336436085431939,True,True,True,True,False,False,False,True,False
4041,36119007900,2018,"Census Tract 79, Westchester County, New York",8009.0,60321.0,284300.0,1379.0,95.0,209.0,268.0,0.0,0.0,57.0,6210.0,544.0,310.0,36,119,7900,854.0,0.1066300412036459,2009,"Census Tract 79, Westchester County, New York",7724.0,44761.0,301700.0,3024.0,278.0,0.0,172.0,0.0,19.0,13.0,4218.0,186.0,493.0,36,119,7900,679.0,0.08790781978249612,0.01872222142114978,-0.24160745691171298,True,True,True,True,False,False,False,True,False
4049,36119014100,2018,"Census Tract 141, Westchester County, New York",6000.0,49002.0,310800.0,2367.0,1328.0,25.0,167.0,0.0,21.0,417.0,1675.0,299.0,346.0,36,119,14100,645.0,0.1075,2009,"Census Tract 141, Westchester County, New York",5829.0,46058.0,371200.0,2555.0,797.0,28.0,85.0,0.0,50.0,61.0,2281.0,341.0,236.0,36,119,14100,577.0,0.09898781952307428,0.008512180476925715,-0.3973745173745174,True,True,True,True,False,False,False,True,False
4052,36119001505,2018,"Census Tract 15.05, Westchester County, New York",2071.0,68150.0,122000.0,764.0,606.0,0.0,29.0,0.0,16.0,39.0,617.0,251.0,194.0,36,119,1505,445.0,0.21487204249154998,2009,"Census Tract 15.05, Westchester County, New York",1822.0,55407.0,136300.0,1140.0,360.0,10.0,28.0,0.0,0.0,0.0,294.0,123.0,185.0,36,119,1505,308.0,0.1690450054884742,0.04582703700307578,-0.30713934426229506,True,True,True,True,True,False,False,True,False
4054,36119003200,2018,"Census Tract 32, Westchester County, New York",2387.0,48917.0,318400.0,16.0,1921.0,68.0,0.0,0.0,103.0,27.0,281.0,100.0,124.0,36,119,3200,224.0,0.093841642228739,2009,"Census Tract 32, Westchester County, New York",2780.0,41953.0,356200.0,147.0,2439.0,0.0,0.0,0.0,38.0,24.0,132.0,135.0,73.0,36,119,3200,208.0,0.07482014388489208,0.01902149834384692,-0.30890075376884424,True,True,True,True,False,False,False,True,False
4062,36119003600,2018,"Census Tract 36, Westchester County, New York",3559.0,35147.0,406900.0,559.0,1497.0,22.0,128.0,0.0,21.0,7.0,1325.0,131.0,127.0,36,119,3600,258.0,0.07249227311042428,2009,"Census Tract 36, Westchester County, New York",3652.0,30456.0,402400.0,1163.0,1061.0,0.0,67.0,0.0,138.0,85.0,1138.0,80.0,50.0,36,119,3600,130.0,0.035596933187294635,0.03689533992312964,-0.15706070287539936,True,True,True,True,True,False,False,True,False
